,qid,order,query,qld.recip_rank
461,716,rm3.topn10.10.0.5.bm25,spammer arrest sue hr spam mail qmail consum,0.1667
462,716,wordnet.topn3.replace,spammer stoppage hold back apprehension process Eugene Sue litigate,0.1429
463,716,bt_bing_korean,Arrest and sue spammers,0.125
464,716,bt_bing_swahili,Spammer sue arrest,0.125
465,716,original,Spammer arrest sue,0.125
466,716,stem.porter,spammer arrest sue,0.125
467,716,stem.porter2,spammer arrest sue,0.125
468,716,stem.sstemmer,spammer arrest sue,0.125
469,716,thesaurus.topn3,spammer arrest sue,0.125
470,716,thesaurus.topn3.replace,spammer arrest sue,0.125
471,717,-1,Gifted talented student programs,1.0
472,717,anchor.topn3,gifted talented student programs disability terminolog raznochintsi intellectual publ romana tawqaña students,1.0
473,717,bt_bing_arabic,Gifted Student Programs,1.0
474,717,bt_bing_chinese_simplified,Gifted Student Program,1.0
475,717,bt_bing_french,Programs for Gifted and Talented Students,1.0
476,717,bt_bing_german,Programs for Gifted Talents,1.0
477,717,bt_bing_korean,Gifted Student Program,1.0
478,717,bt_bing_malay,Program of talented talented students,1.0
479,717,bt_bing_persian,Talented Student Programs,1.0
480,717,bt_bing_russian,Programs for Gifted Talented Students,1.0
481,717,bt_bing_swahili,Talented student programs,1.0
482,717,bt_bing_tamil,Gifting Talented Student Programs,1.0
483,717,bt_nllb_arabic,Talented student programs,1.0
484,717,bt_nllb_french,Programs for talented students,1.0
485,717,bt_nllb_german,Talented students,1.0
486,717,bt_nllb_korean,A program for talented students,1.0
487,717,bt_nllb_malay,Talented student program,1.0
488,717,bt_nllb_persian,Talented student programs,1.0
489,717,bt_nllb_russian,Program for talented students,1.0
490,717,bt_nllb_swahili,Programs for gifted students,1.0
491,717,bt_nllb_tamil,Talented student programs,1.0
492,717,conceptluster.topn5.3.qld,gifted talented student programs student gifted education master business administration,1.0
493,717,docluster.topn10.3.qld,gifted talented student programs gift,1.0
494,717,original,Gifted talented student programs,1.0
495,717,relevancefeedback.topn10.qld,gifted talented student programs gift g,1.0
496,717,rm3.topn10.10.0.5.bm25,gifted talented student programs gift magnet,1.0
497,717,rm3.topn10.10.0.5.qld,gifted talented student programs gift,1.0
498,717,sensedisambiguation,Gifted give talented student programs program,1.0
499,717,sensedisambiguation.replace,give talented student program,1.0
500,717,stem.krovetz,gifted talented student program,1.0
501,717,stem.porter,gift talent student program,1.0
502,717,stem.porter2,gift talent student program,1.0
503,717,stem.sstemmer,gifted talented student program,1.0
504,717,tagmee.topn3,gifted talented student programs Gifted education Student Master of Business Administration,1.0
505,717,tagmee.topn3.replace,Gifted education Student Master of Business Administration,1.0
506,717,termluster.topn5.3.qld,gifted talented student programs academ curriculum develop student school requir perform school talent texa teacher state,1.0
507,717,thesaurus.topn3,gifted talented student programs,1.0
508,717,thesaurus.topn3.replace,gifted talented student programs,1.0
509,717,word2vec.topn3,gifted talented student programs talented skilled gifted skilled multi talented teacher programmes,1.0
510,717,word2vec.topn3.replace,talented skilled gifted skilled multi talented teacher programmes,1.0
511,717,wordnet.topn3,gifted talented student programs talented give present gifted scholar bookman political program course of study,1.0
512,718,-1,Controlling acid rain,1.0
513,718,bt_bing_arabic,Acid rain control,1.0
514,718,bt_bing_chinese_simplified,Control acid rain,1.0
515,718,bt_bing_french,Acid rain control,1.0
516,718,bt_bing_german,Acid rain control,1.0
517,718,bt_bing_korean,Acid rain control,1.0
518,718,bt_bing_malay,Controlling acid rain,1.0
519,718,bt_bing_persian,Acid rain control,1.0
520,718,bt_bing_russian,Acid rain control,1.0
521,718,bt_bing_swahili,Controlling acid rain,1.0
522,718,bt_bing_tamil,Control of acid rain,1.0
523,718,bt_nllb_arabic,Control of acid rain,1.0
524,718,bt_nllb_chinese_yue,Control the acid rain,1.0
525,718,bt_nllb_french,Control of acid rain,1.0
526,718,bt_nllb_german,Control of acid rain,1.0
527,718,bt_nllb_malay,Managing acid rain,1.0
528,718,bt_nllb_persian,Acid rain control,1.0
529,718,bt_nllb_russian,Control of acid rain,1.0
530,718,bt_nllb_swahili,Control of acid rain,1.0
531,718,conceptluster.topn5.3.qld,controlling acid rain biological pest control acid rain,1.0
532,718,docluster.topn10.3.qld,controlling acid rain unit,1.0
533,718,glove.topn3,controlling acid rain sulfuric downpour,1.0
534,718,glove.topn3.replace,controlling sulfuric downpour,1.0
535,718,original,Controlling acid rain,1.0
536,718,relevancefeedback.topn10.qld,controlling acid rain state unit regul,1.0
537,718,rm3.topn10.10.0.5.bm25,controlling acid rain state new regul emiss program,1.0
538,718,rm3.topn10.10.0.5.qld,controlling acid rain permit unit,1.0
539,718,sensedisambiguation,Controlling see acid rain,1.0
540,718,stem.krovetz,control acid rain,1.0
541,718,stem.paicehusk,control acid rain,1.0
542,718,stem.porter,control acid rain,1.0
543,718,stem.porter2,control acid rain,1.0
544,718,stem.sstemmer,controlling acid rain,1.0
545,718,stem.trunc4,cont acid rain,1.0
546,718,tagmee.topn3,controlling acid rain Biological pest control Acid rain,1.0
547,718,termluster.topn5.3.qld,controlling acid rain state rain program air control pollut acid air control,1.0
548,718,thesaurus.topn3,controlling acid rain,1.0
549,718,thesaurus.topn3.replace,controlling acid rain,1.0
550,719,-1,Cruise ship damage sea life,1.0
551,719,anchor.topn3,cruise ship damage sea life kommuna cunnari communa normalhöhennul trsa vega apicomplexan kdblife nánjīng small,1.0
552,719,bt_bing_arabic,Cruise ship damaging marine life,1.0
553,719,bt_bing_chinese_simplified,Cruise ships destroy marine life,1.0
554,719,bt_bing_french,Cruise ship damages marine life,1.0
555,719,bt_bing_german,Cruise ship damages marine life,1.0
556,719,bt_bing_korean,Cruise ship damage marine life,1.0
557,719,bt_bing_malay,Cruise ships damage marine life,1.0
558,719,bt_bing_persian,Cruise ship damages marine life,1.0
559,719,bt_bing_russian,Cruise Ship Damages Marine Life,1.0
560,719,bt_bing_swahili,Cruise ship destroys marine life,1.0
561,719,bt_bing_tamil,The cruise ship damaged the sea creatures,1.0
562,719,bt_nllb_chinese_yue,Cruising ships are damaging marine life,1.0
563,719,bt_nllb_french,Cruise ships are damaging marine life,1.0
564,719,bt_nllb_german,Damage to marine structures of cruise ships,1.0
565,719,bt_nllb_korean,The damage to marine life on cruise ships,1.0
566,719,bt_nllb_malay,Damage to the marine life cruise ship,1.0
567,719,bt_nllb_persian,Cruise ships are damaging marine life,1.0
568,719,bt_nllb_russian,Damage to marine life on cruise ships,1.0
569,719,conceptnet.topn3,cruise ship damage sea life ocean trip captain boat ocean water death,1.0
570,719,glove.topn3,cruise ship damage sea life ship vessel caused ocean waters lives even,1.0
571,719,original,Cruise ship damage sea life,1.0
572,719,sensedisambiguation,Cruise ship damage wrong sea life liveliness,1.0
573,719,sensedisambiguation.replace,cruise ship wrong sea liveliness,1.0
574,719,stem.krovetz,cruise ship damage sea life,1.0
575,719,stem.sstemmer,cruise ship damage sea life,1.0
576,719,tagmee.topn3,cruise ship damage sea life Cruise ship Marine biology,1.0
577,719,thesaurus.topn3,cruise ship damage sea life,1.0
578,719,thesaurus.topn3.replace,cruise ship damage sea life,1.0
579,719,wiki.topn3,cruise ship damage sea life cruisline cruise ship templates holland america line cruise ship plankton oceanography ocean current marine biology,1.0
580,719,wiki.topn3.replace,cruisline cruise ship templates holland america line cruise ship plankton oceanography ocean current marine biology,1.0
581,720,-1,Federal welfare reform,0.3333
582,720,bertqe.topn10.bm25,welfar reform how we know,1.0
583,720,bt_bing_german,Confederation Welfare Reform,1.0
584,720,conceptnet.topn3,federal welfare reform national wellbeing,1.0
585,720,relevancefeedback.topn10.qld,federal welfare reform welfar immigr state we,1.0
586,720,rm3.topn10.10.0.5.qld,federal welfare reform state welfar immigr,1.0
587,720,sensedisambiguation,Federal welfare wellbeing reform,1.0
588,720,termluster.topn5.3.qld,federal welfare reform work welfar support work support state assist famili feder,1.0
589,720,wiki.topn3,federal welfare reform constitutionalism representativdemocracy separation powers federalism manhattan institutfor policy research get thvote freto choose welfare reform,1.0
590,720,wordnet.topn3,federal welfare reform Federal soldier wellbeing eudaimonia straighten out regenerate,1.0
591,720,bt_bing_chinese_simplified,Federal benefits reform,0.5
592,720,bt_bing_french,Federal Social Assistance Reform,0.5
593,720,docluster.topn10.3.qld,federal welfare reform welfar state,0.5
594,720,rm3.topn10.10.0.5.bm25,federal welfare reform state welfar,0.5
595,720,sensedisambiguation.replace,federal wellbeing reform,0.5
596,720,bt_bing_arabic,Federal welfare reform,0.3333
597,720,bt_bing_korean,Federal Welfare Reform,0.3333
598,720,bt_bing_malay,Federal welfare reform,0.3333
599,720,bt_bing_persian,Federal welfare reform,0.3333
600,720,bt_bing_russian,Federal Welfare Reform,0.3333
601,720,bt_bing_swahili,Federal welfare reform,0.3333
602,720,bt_bing_tamil,Federal welfare reform,0.3333
603,720,bt_nllb_arabic,Federal welfare reform,0.3333
604,720,bt_nllb_chinese_yue,Federal welfare reform,0.3333
605,720,bt_nllb_french,Federal welfare reform,0.3333
606,720,bt_nllb_german,Federal welfare reform,0.3333
607,720,bt_nllb_korean,Federal welfare reforms,0.3333
608,720,bt_nllb_malay,Federal Welfare Reform,0.3333
609,720,bt_nllb_persian,Federal welfare reforms,0.3333
610,720,bt_nllb_swahili,Reforms to federal welfare,0.3333
611,720,bt_nllb_tamil,Federal welfare reform,0.3333
612,720,conceptluster.topn5.3.qld,federal welfare reform federalism welfare reform,0.3333
613,720,conceptnet.topn3.replace,national wellbeing reform,0.3333
614,720,glove.topn3,federal welfare reform enforcement government social reform legislation,0.3333
615,720,original,Federal welfare reform,0.3333
616,720,stem.krovetz,federal welfare reform,0.3333
617,720,stem.lovins,feder welfar reform,0.3333
618,720,stem.paicehusk,fed welf reform,0.3333
619,720,stem.porter,feder welfar reform,0.3333
620,720,stem.porter2,feder welfar reform,0.3333
621,720,stem.sstemmer,federal welfare reform,0.3333
622,720,tagmee.topn3,federal welfare reform Federalism Welfare reform,0.3333
623,720,tagmee.topn3.replace,Federalism Welfare reform,0.3333
624,720,thesaurus.topn3,federal welfare reform,0.3333
625,720,thesaurus.topn3.replace,federal welfare reform,0.3333
626,721,-1,Census data applications,0.25
627,721,bt_bing_chinese_simplified,Census Data App,1.0
628,721,bt_bing_swahili,Use of census data,1.0
629,721,bt_nllb_korean,Apply for census data,1.0
630,721,glove.topn3,census data applications population inhabitants information analysis applying,1.0
631,721,stem.trunc5,censu data appli,1.0
632,721,bt_bing_arabic,Census Data Applications,0.25
633,721,bt_bing_french,Applications of Census Data,0.25
634,721,bt_bing_german,Census Data Applications,0.25
635,721,bt_bing_korean,Census Data Application,0.25
636,721,bt_bing_malay,Census data application,0.25
637,721,bt_bing_persian,Census Data Applications,0.25
638,721,bt_bing_russian,Census Data Applications,0.25
639,721,bt_bing_tamil,Census Data Applications,0.25
640,721,bt_nllb_french,Applications of census data,0.25
641,721,bt_nllb_german,Applications for census data,0.25
642,721,bt_nllb_russian,Applications for the population census data,0.25
643,721,bt_nllb_tamil,Applications for census data,0.25
644,721,original,Census data applications,0.25
645,721,sensedisambiguation.replace,census data application,0.25
646,721,stem.krovetz,census data application,0.25
647,721,stem.porter,censu data applic,0.25
648,721,stem.porter2,census data applic,0.25
649,721,stem.sstemmer,census data application,0.25
650,721,tagmee.topn3,census data applications Census Data Application software,0.25
651,721,thesaurus.topn3,census data applications,0.25
652,721,thesaurus.topn3.replace,census data applications,0.25
653,722,-1,Iran terrorism,1.0
654,722,bt_bing_french,Terrorism in Iran,1.0
655,722,bt_bing_german,Terrorism in Iran,1.0
656,722,bt_bing_persian,Iran Terrorism,1.0
657,722,bt_bing_russian,Terrorism in Iran,1.0
658,722,bt_bing_tamil,Iran terrorism,1.0
659,722,bt_nllb_german,Terrorism in Iran,1.0
660,722,bt_nllb_korean,Terrorism in Iran,1.0
661,722,bt_nllb_persian,Terrorism in Iran,1.0
662,722,bt_nllb_russian,Terrorism in Iran,1.0
663,722,conceptluster.topn5.3.qld,iran terrorism iran state sponsored terrorism,1.0
664,722,conceptnet.topn3,iran terrorism a person,1.0
665,722,docluster.topn10.3.qld,iran terrorism,1.0
666,722,original,Iran terrorism,1.0
667,722,relevancefeedback.topn10.qld,iran terrorism,1.0
668,722,rm3.topn10.10.0.5.bm25,iran terrorism,1.0
669,722,rm3.topn10.10.0.5.qld,iran terrorism,1.0
670,722,sensedisambiguation,Iran terrorism,1.0
671,722,sensedisambiguation.replace,iran terrorism,1.0
672,722,stem.krovetz,iran terrorism,1.0
673,722,stem.lovins,iran terror,1.0
674,722,stem.porter,iran terror,1.0
675,722,stem.porter2,iran terror,1.0
676,722,stem.sstemmer,iran terrorism,1.0
677,722,tagmee.topn3,iran terrorism Iran and state sponsored terrorism,1.0
678,722,tagmee.topn3.replace,Iran and state sponsored terrorism,1.0
679,722,termluster.topn5.3.qld,iran terrorism activ afghan alli year would war,1.0
680,722,thesaurus.topn3,iran terrorism,1.0
681,722,thesaurus.topn3.replace,iran terrorism,1.0
682,722,word2vec.topn3,iran terrorism iranian Iran iran terrorist,1.0
683,722,word2vec.topn3.replace,iranian Iran iran terrorist,1.0
684,723,-1,Executive privilege,1.0
685,723,anchor.topn3,executive privilege,1.0
686,723,anchor.topn3.replace,executive privilege,1.0
687,723,bertqe.topn10.bm25,rescind bush order paper linda,1.0
688,723,bt_bing_arabic,Executive Privilege,1.0
689,723,bt_bing_chinese_simplified,Executive Privileges,1.0
690,723,bt_bing_french,Executive Privilege,1.0
691,723,bt_bing_german,Executive Privilege,1.0
692,723,bt_bing_korean,Executive Privileges,1.0
693,723,bt_bing_malay,Executive privilege,1.0
694,723,bt_bing_persian,Executive Privilege,1.0
695,723,bt_bing_swahili,Executive privilege,1.0
696,723,bt_bing_tamil,Executive privilege,1.0
697,723,bt_nllb_arabic,Executive privileges,1.0
698,723,bt_nllb_chinese_yue,The executive privilege,1.0
699,723,bt_nllb_french,Executive privilege,1.0
700,723,bt_nllb_korean,The privilege of the executive,1.0
701,723,bt_nllb_russian,The executive privilege,1.0
702,723,conceptluster.topn5.3.qld,executive privilege,1.0
703,723,original,Executive privilege,1.0
704,723,rm3.topn10.10.0.5.bm25,executive privilege privileg presid see attornei,1.0
705,723,rm3.topn10.10.0.5.qld,executive privilege presid privileg,1.0
706,723,sensedisambiguation,Executive privilege,1.0
707,723,sensedisambiguation.replace,executive privilege,1.0
708,723,stem.krovetz,executive privilege,1.0
709,723,stem.lovins,execut privileg,1.0
710,723,stem.paicehusk,execut privileg,1.0
711,723,stem.porter,execut privileg,1.0
712,723,stem.porter2,execut privileg,1.0
713,723,stem.sstemmer,executive privilege,1.0
714,723,tagmee.topn3,executive privilege Executive privilege,1.0
715,723,tagmee.topn3.replace,Executive privilege,1.0
716,723,thesaurus.topn3,executive privilege,1.0
717,723,thesaurus.topn3.replace,executive privilege,1.0
718,724,-1,Iran Contra,1.0
719,724,bt_bing_arabic,Iran Contra,1.0
720,724,bt_bing_french,Iran Contra,1.0
721,724,bt_bing_german,Iran Contra,1.0
722,724,bt_bing_korean,Iran Contra,1.0
723,724,bt_bing_malay,Contras of Iran,1.0
724,724,bt_bing_persian,Iran Contra,1.0
725,724,bt_bing_russian,Iran Contra,1.0
726,724,bt_bing_swahili,Iran Contra,1.0
727,724,bt_bing_tamil,Iran Contra,1.0
728,724,bt_nllb_german,Iran Contra,1.0
729,724,bt_nllb_malay,Iran Contra,1.0
730,724,bt_nllb_swahili,Iran Contra,1.0
731,724,conceptnet.topn3,iran contra Nicaraguan,1.0
732,724,conceptnet.topn3.replace,iran Nicaraguan,1.0
733,724,docluster.topn10.3.qld,iran contra,1.0
734,724,original,Iran Contra,1.0
735,724,relevancefeedback.topn10.qld,iran contra defend cia casei,1.0
736,724,rm3.topn10.10.0.5.bm25,iran contra casei cia defend record,1.0
737,724,rm3.topn10.10.0.5.qld,iran contra casei cia defend,1.0
738,724,sensedisambiguation,Iran Contra,1.0
739,724,sensedisambiguation.replace,iran contra,1.0
740,724,stem.krovetz,iran contra,1.0
741,724,stem.porter,iran contra,1.0
742,724,stem.porter2,iran contra,1.0
743,724,stem.sstemmer,iran contra,1.0
744,724,thesaurus.topn3,iran contra,1.0
745,724,thesaurus.topn3.replace,iran contra,1.0
746,725,-1,Low white blood cell count,0.5
747,725,bt_nllb_chinese_yue,Low blood cell count,1.0
748,725,bt_nllb_german,Low blood protein counts,1.0
