,qid,order,query,bm25.recip_rank
301,INEX_LD-2012307,stem.porter2,juli presid die millard fillmor sworn follow day,0.25
302,INEX_LD-2012307,wordnet.topn3.replace,july chair Chief Executive chairman pass give up the ghost choke millard Millard Fillmore President Fillmore swear swan come after keep abreast watch over Clarence Day twenty four hour period,0.25
303,INEX_LD-2012307,bt_bing_french,July the deceased president Millard Fillmore was sworn in the next day,0.2
304,INEX_LD-2012307,bt_nllb_persian,July President Millard Fillmore was sworn in the next day,0.2
305,INEX_LD-2012307,conceptnet.topn3,july president died millard fillmore sworn following day leader cross millard county President Fillmore ventura county kentucky pledged claque birthday morning time,0.2
306,INEX_LD-2012307,tagmee.topn3,july president died millard fillmore sworn following day President of the United States Millard Fillmore Oath of office William R Day,0.2
307,INEX_LD-2012307,tagmee.topn3.replace,President of the United States Millard Fillmore Oath of office William R Day,0.1667
308,INEX_LD-2012307,rm3.topn10.10.0.5.bm25," July, 1850  president died Millard Fillmore sworn following day",0.1429
309,INEX_LD-2012307,rm3.topn10.10.0.5.qld," July, 1850  president died Millard Fillmore sworn following day",0.1429
310,INEX_LD-2012307,stem.lovins,jl presid di millard fillmor sworn follow day,0.1429
311,INEX_LD-2012307,wordnet.topn3,july president died millard fillmore sworn following day chairperson prexy Chief Executive choke cash in one s chips kick the bucket President Fillmore Millard Fillmore blaspheme cuss swear accompany pursue abide by hour interval Clarence Shepard Day Jr daylight,0.1429
312,INEX_LD-2012307,sensedisambiguation,July president president of the united states died die Millard Fillmore sworn trust following watch day sidereal day,0.125
313,INEX_LD-2012307,anchor.topn3,july president died millard fillmore sworn following day br dutra tendida j j m koeyer luc as miff harmom millard lactat amsterdam left unsworn day ep śmigu optimfrog,0.1111
314,INEX_LD-2012307,bt_bing_arabic,July President Millard Fillmore dies sworn in the next day,0.1111
315,INEX_LD-2012307,bt_bing_german,July President Millard Fillmore died the following day,0.1111
316,INEX_LD-2012307,bt_bing_korean,July President Millard Fillmore died and inaugurated the day after,0.1111
317,INEX_LD-2012307,bt_bing_persian,July The President died Millard Fillmore sworn in the next day,0.1111
318,INEX_LD-2012307,bt_bing_russian,In July President Millard Fillmore died sworn in the next day,0.1111
319,INEX_LD-2012307,bt_bing_tamil,July The President died and Millard Fillmore was sworn in the next day,0.1111
320,INEX_LD-2012307,bt_nllb_tamil,July President Millard Fillmore died and was sworn in the next day,0.1111
321,INEX_LD-2012309,-1,residents small island city-state  Malay Peninsula Chinese,0.0476
322,INEX_LD-2012309,conceptluster.topn5.3.bm25,residents small island city state malay peninsula chinese city state overseas chinese,0.5
323,INEX_LD-2012309,conceptluster.topn5.3.qld,residents small island city state malay peninsula chinese overseas chinese city state,0.5
324,INEX_LD-2012309,wiki.topn3.replace,countries characteristic thalassocracy athenian empire city state landforms thailand regions malaysia peninsular malaysia malay peninsula yue chinese yuchinese hoklo people overseas chinese,0.3333
325,INEX_LD-2012309,bt_nllb_swahili,residents of a small island town in the Malay Peninsula Chinese,0.25
326,INEX_LD-2012309,tagmee.topn3,residents small island city state malay peninsula chinese City state Malay Peninsula Overseas Chinese,0.25
327,INEX_LD-2012309,bt_nllb_tamil,Residents of the small island city malaya peninsula of china,0.2
328,INEX_LD-2012309,stem.trunc5,resid small islan city state malay penin chine,0.1667
329,INEX_LD-2012309,wiki.topn3,residents small island city state malay peninsula chinese countries characteristic thalassocracy athenian empire city state landforms thailand regions malaysia peninsular malaysia malay peninsula yue chinese yuchinese hoklo people overseas chinese,0.1667
330,INEX_LD-2012309,bt_nllb_french,residents of small island city state peninsula malaysia chinese,0.1429
331,INEX_LD-2012309,tagmee.topn3.replace,City state Malay Peninsula Overseas Chinese,0.1429
332,INEX_LD-2012309,wordnet.topn3,residents small island city state malay peninsula chinese resident physician occupant minuscule minor city state Malayan Formosan Taiwanese,0.0909
333,INEX_LD-2012309,bt_bing_swahili,Residents of the small island of Malay Peninsula Chinese city,0.0833
334,INEX_LD-2012309,sensedisambiguation,residents resident small island city state city state Malay Peninsula Chinese,0.0833
335,INEX_LD-2012309,bt_bing_arabic,The inhabitants of a small island city of the Malay state Chinese peninsula,0.0625
336,INEX_LD-2012309,bt_bing_chinese_simplified,Inhabitants Small islands city states Malay Peninsula Chinese,0.0625
337,INEX_LD-2012309,bt_bing_french,Inhabitants Small island city state Malay Peninsula Chinese,0.0625
338,INEX_LD-2012309,bt_bing_german,Inhabitants small island city state Malay Peninsula Chinese,0.0625
339,INEX_LD-2012309,bt_bing_korean,Inhabitants Small Island City State Malay Peninsula Chinese,0.0625
340,INEX_LD-2012309,bt_bing_russian,inhabitants small island city states Malay Peninsula Chinese,0.0625
341,INEX_LD-2012309,bt_nllb_german,Inhabitants of small island city state Malay Peninsula Chinese,0.0625
342,INEX_LD-2012309,conceptnet.topn3.replace,an apartment squirrel hill flea island city state malay peninsula rice,0.0526
343,INEX_LD-2012311,-1,John Lennon Yoko Ono album Starting Over,1.0
344,INEX_LD-2012313,-1,John Turturro 1991 Coen Brothers film,1.0
345,INEX_LD-2012315,-1,Baguio Quezon City  Manila official independence 1945,0.0
346,INEX_LD-2012315,conceptnet.topn3,baguio quezon city manila official independence capital town manilla football official noticer,0.25
347,INEX_LD-2012315,wordnet.topn3.replace,baguio quezon metropolis urban center manilla manilla paper functionary prescribed independence,0.1667
348,INEX_LD-2012315,conceptnet.topn3.replace,baguio quezon capital town manilla football official noticer independence,0.1429
349,INEX_LD-2012315,bt_nllb_russian,Baguio Keson City Manila official independence,0.0588
350,INEX_LD-2012315,rm3.topn10.10.0.5.bm25,Baguio Quezon City  Manila official independence 1945,0.0476
351,INEX_LD-2012315,rm3.topn10.10.0.5.qld,Baguio Quezon City  Manila official independence 1945,0.0476
352,INEX_LD-2012315,wordnet.topn3,baguio quezon city manila official independence metropolis urban center manila paper functionary prescribed,0.0323
353,INEX_LD-2012315,bt_bing_tamil,Baguio Quezon City Manila Official Liberation,0.0278
354,INEX_LD-2012315,anchor.topn3.replace,pangasinan tuguegarao diliman quezon quezón cgea city gagalangin college manila kmgh official independence,0.0189
355,INEX_LD-2012315,relevancefeedback.topn10.bm25,baguio quezon city manila official independence philippin district cathedr local area,0.0161
356,INEX_LD-2012315,bertqe.topn10.bm25,second philippinebrrepubl invas philippin japan,0.0159
357,INEX_LD-2012315,wiki.topn3.replace,baguio las piñas calabarzon baguio quezon city metro manila metro manila quezon city planned cities philippines cities metro manila manila manila ethnologue languagpolicy lingua franca official language sovereign state sovereignty republic independence,0.0159
358,INEX_LD-2012315,tagmee.topn3.replace,Baguio Quezon City Manila Official language Independence,0.0128
359,INEX_LD-2012315,anchor.topn3,baguio quezon city manila official independence pangasinan tuguegarao diliman quezon quezón cgea gagalangin college manila kmgh,0.0118
360,INEX_LD-2012315,bt_nllb_chinese_yue,The city of Quezon in Paraguay Manila officially became independent in,0.0108
361,INEX_LD-2012315,wiki.topn3,baguio quezon city manila official independence baguio las piñas calabarzon baguio quezon city metro manila metro manila quezon city planned cities philippines cities metro manila manila manila ethnologue languagpolicy lingua franca official language sovereign state sovereignty republic independence,0.0103
362,INEX_LD-2012317,-1,daggeroso inclined to use a dagger novel Sons and Lovers,0.0909
363,INEX_LD-2012317,anchor.topn3.replace,daggeroso inclined d ignam nbsp mhz autonomatron f b qf dagger vari london novel london cov sons lovers,0.5
364,INEX_LD-2012317,sensedisambiguation,daggeroso inclined tend to use a dagger novel Sons son and Lovers lover,0.5
365,INEX_LD-2012317,bt_nllb_russian,Dageroso is inclined to use the knife of the novel Sons and Lovers,0.3333
366,INEX_LD-2012317,relevancefeedback.topn10.bm25,daggeroso inclined to use a dagger novel sons and lovers jupit writer lover english album phobo offic plai,0.1429
367,INEX_LD-2012317,tagmee.topn3,daggeroso inclined use dagger novel sons lovers Crime Writers Association Novel Sons and Lovers,0.125
368,INEX_LD-2012317,relevancefeedback.topn10.qld,daggeroso inclined to use a dagger novel sons and lovers lover jupit english writer sohaemu andrew,0.1111
369,INEX_LD-2012317,bt_nllb_french,The daggeroso used to use a dagger novel Sons and Lovers,0.1
370,INEX_LD-2012318,-1,Directed Bela Glen Glenda Bride Monster Plan 9 Outer Space,0.2
371,INEX_LD-2012318,bt_bing_korean,Directed by Bella Glenn Glenda Bride Monster Plan Universe,1.0
372,INEX_LD-2012318,bt_bing_persian,Directed by Bella Glenn Glenda Bride Monster Plan Outdoors,1.0
373,INEX_LD-2012318,stem.trunc4,dire bela glen glen brid mons plan oute spac,1.0
374,INEX_LD-2012318,bertqe.topn10.qld,ed wood scienc fiction,0.5
375,INEX_LD-2012318,bt_nllb_korean,Bella Glen directed by Glenda is a beautiful monster from Plan Nine,0.5
376,INEX_LD-2012318,relevancefeedback.topn10.bm25,directed bela glen glenda bride monster plan outer space film actor lugosi dolor,0.5
377,INEX_LD-2012318,relevancefeedback.topn10.qld,directed bela glen glenda bride monster plan outer space film actor lugosi wood dolor,0.5
378,INEX_LD-2012318,sensedisambiguation.replace,mastermind Bela glen Glenda bridget monster plan nine outer outer space,0.5
379,INEX_LD-2012318,bt_bing_arabic,Directed by Bella Glenn Glen Glenda Bride Plan Monster Outer Space,0.3333
380,INEX_LD-2012318,bt_nllb_chinese_yue,Bela Glen Glenda director of the Married Monsters Project is working on Space,0.3333
381,INEX_LD-2012318,bt_nllb_russian,Directed by Bela Glenn Glenda Woman Monster Plan External space,0.3333
382,INEX_LD-2012318,bt_nllb_tamil,Directed by Bella Klein Glenda Bride Animal Project outer space,0.3333
383,INEX_LD-2012318,conceptnet.topn3.replace,oriented bela glen glenda plan a wedding A zombie design designing software destroy your enemy space coat edge a star the moon room,0.3333
384,INEX_LD-2012318,glove.topn3,directed bela glen glenda bride monster plan outer space film lugosi hahlt watkins http www co mo md us hahlt tihg groom bridegroom creature proposal inner outermost nasa,0.3333
385,INEX_LD-2012318,stem.lovins,direct bel glen glens br monster plan outer spac,0.3333
386,INEX_LD-2012318,stem.trunc5,direc bela glen glend bride monst plan outer space,0.3333
387,INEX_LD-2012318,word2vec.topn3,directed bela glen glenda bride monster plan outer space produced nako minna lali dale strath bridegroom groom creature beast strategy inner outermost space,0.3333
388,INEX_LD-2012318,wordnet.topn3.replace,channelise aim address bela glen glenda St Brigid Brigid devil lusus naturae fiend be after architectural plan program Nina from Carolina nine niner proscribed forbidden extinct quad blank space blank,0.3333
389,INEX_LD-2012318,anchor.topn3,directed bela glen glenda bride monster plan outer space wurdu sesija b an inchmore catalpinar swanlinbar watergiv georgiann ngarua fortysomething bride pin bot hardee s monst slugbucket hairybreath planning partial ord plan jewish lezsek avalliit lebesgue nbsp measur ss l nelsh space triangl,0.25
390,INEX_LD-2012318,bt_bing_chinese_simplified,Directed by Bella Glenn Glenda The Bride Project Monster Outer Space,0.25
391,INEX_LD-2012318,bt_bing_german,Director Bela Glen Glenda Bride Monster Plan Outer Space,0.25
392,INEX_LD-2012318,bt_bing_russian,Director Bela Glen Glenda Bride Monster Outline Outer Space,0.25
393,INEX_LD-2012318,bt_bing_swahili,Bela Glenda Glenda Bride Monster Plan Outer Space,0.25
394,INEX_LD-2012318,bt_nllb_french,Directed by Bela Glen Glenda The Bride s Monster Plan,0.25
395,INEX_LD-2012318,bt_nllb_german,Directed by Bela Glen Glenda Bride Monster Plan Space,0.25
396,INEX_LD-2012318,bt_nllb_malay,Directed by Bela Glen Glenda Plan Monster Bride Space,0.25
397,INEX_LD-2012318,bt_nllb_swahili,Directed by Bela Glen Glenda Bride Monster Plan,0.25
398,INEX_LD-2012318,sensedisambiguation,Directed mastermind Bela Glen Glenda Bride bridget Monster Plan nine Outer Space outer space,0.25
399,INEX_LD-2012318,wiki.topn3,directed bela glen glenda bride monster plan outer space ed wood cranshot chuck a luck glen glenda godzilla vs frankenstein dinosaurs attack model animation monster movie films directed ed wood war thcolossal beast z movie plan outer space,0.25
400,INEX_LD-2012319,-1, 1994 short story collection Alice Munro is Open,1.0
401,INEX_LD-2012321,-1,Asian port state-city Sir Stamford Raffles,0.25
402,INEX_LD-2012321,bt_bing_korean,Sir Stamford Raffles a port city in Asia,1.0
403,INEX_LD-2012321,bt_nllb_german,The port city of Asia Sir Stamford Raffles,1.0
404,INEX_LD-2012321,bt_nllb_swahili,Asia port city city Sir Stamford Raffles,1.0
405,INEX_LD-2012321,conceptnet.topn3,asian port state city sir stamford raffles rice england stamford bridge Sir Thomas Stamford Raffles raffles s malkoha,1.0
406,INEX_LD-2012321,conceptnet.topn3.replace,rice port state city sir england stamford bridge Sir Thomas Stamford Raffles raffles s malkoha,1.0
407,INEX_LD-2012321,wordnet.topn3,asian port state city sir stamford raffles Asiatic interface porthole embrasure Sir Thomas Stamford Raffles raffle off,1.0
408,INEX_LD-2012321,wordnet.topn3.replace,Asiatic larboard port wine embrasure state city sir stamford Sir Thomas Raffles,1.0
409,INEX_LD-2012321,anchor.topn3,asian port state city sir stamford raffles thundercats maximus moles tangiers amindos sinsolliez sir bt baronet braugh kexbi brewland,0.5
410,INEX_LD-2012321,bt_bing_chinese_simplified,Sir Stamford Raffles a port state city in Asia,0.5
411,INEX_LD-2012321,glove.topn3,asian port state city sir stamford raffles asia southeast harbour william edward conn fairfield em oly tennis,0.5
412,INEX_LD-2012321,sensedisambiguation,Asian port state city Sir Stamford Raffles raffle,0.5
413,INEX_LD-2012321,stem.krovetz,asia port state city sir stamford raffle,0.5
414,INEX_LD-2012321,stem.lovins,as port st cit sir stamford raffl,0.5
415,INEX_LD-2012321,stem.paicehusk,as port stat city sir stamford raffl,0.5
416,INEX_LD-2012321,tagmee.topn3,asian port state city sir stamford raffles Asian people Port Stamford Raffles Stamford Raffles,0.5
417,INEX_LD-2012321,tagmee.topn3.replace,Asian people Port Stamford Raffles Stamford Raffles,0.5
418,INEX_LD-2012321,wiki.topn3.replace,asian people multiracial hapa asian people ports harbours ship transport cargo port british rule indonesia anglo dutch treaty netherlands stamford raffles british rule indonesia anglo dutch treaty netherlands stamford raffles,0.3333
