,qid,order,query,bm25.ndcg
1608,653,bt_bing_malay,ETA Basque Violence,0.7645
1609,653,glove.topn3,eta basque terrorism basque batasuna eta catalan terrorist,0.7632
1610,653,conceptnet.topn3,eta basque terrorism Basque Homeland and Freedom a person,0.7599
1611,653,sensedisambiguation,ETA basque homeland and freedom Basque terrorism,0.7566
1612,653,wiki.topn3,eta basque terrorism eta separatist group eta s ceasefirdeclaration santiago brouard plaza república dominicana bombing basque conflict,0.7469
1613,653,tagmee.topn3.replace,ETA separatist group Basque conflict,0.7452
1614,653,conceptluster.topn5.3.bm25,eta basque terrorism basque conflict eta separatist group,0.7448
1615,653,conceptluster.topn5.3.qld,eta basque terrorism basque conflict eta separatist group,0.7448
1616,653,tagmee.topn3,eta basque terrorism ETA separatist group Basque conflict,0.7448
1617,654,-1,same-sex schools,0.3568
1618,654,bt_bing_russian,Single Sex Schools,0.5873
1619,654,bt_bing_swahili,Single sex schools,0.5873
1620,654,sensedisambiguation,same sex schools school,0.4886
1621,655,-1,ADD diagnosis treatment,0.0
1622,655,sensedisambiguation,ADD attention deficit disorder diagnosis treatment,0.7071
1623,655,sensedisambiguation.replace,attention deficit disorder diagnosis treatment,0.6817
1624,655,bt_bing_russian,Diagnosing ADHD,0.5261
1625,655,glove.topn3.replace,adding combine diagnoses diagnostic treated treat,0.0486
1626,655,glove.topn3,add diagnosis treatment adding combine diagnoses diagnostic treated treat,0.038
1627,655,bt_bing_arabic,ADD Diagnostic Treatment,0.0254
1628,655,bt_bing_french,Diagnostic Treatment of ADD,0.0254
1629,655,bt_bing_tamil,ADD Diagnostic Treatment,0.0254
1630,656,-1,lead poisoning children,0.1347
1631,656,bt_nllb_russian,Children who poison lead,0.1351
1632,657,-1,school prayer banned,0.706
1633,657,conceptluster.topn5.3.bm25,school prayer banned school prayer censorship,0.7452
1634,657,conceptluster.topn5.3.qld,school prayer banned school prayer censorship,0.7452
1635,657,tagmee.topn3,school prayer banned School prayer Censorship,0.7452
1636,658,-1,teenage pregnancy,0.0973
1637,658,bt_bing_arabic,Teen pregnancy,0.5071
1638,658,bt_bing_french,Teen Pregnancy,0.5071
1639,658,glove.topn3.replace,teen pregnant,0.4885
1640,658,word2vec.topn3,teenage pregnancy teen age teen preganancy,0.4713
1641,658,glove.topn3,teenage pregnancy teen pregnant,0.4324
1642,658,word2vec.topn3.replace,teen age teen preganancy,0.3361
1643,658,relevancefeedback.topn10.qld,teenage pregnancy he curriculum program marriag abort carter foundat school music plan,0.2922
1644,658,wordnet.topn3,teenage pregnancy teen adolescent maternity gestation,0.2906
1645,658,bertqe.topn10.bm25,becom pregnant again group high,0.2724
1646,658,bt_nllb_french,pregnancy in adolescents,0.2174
1647,658,bt_nllb_russian,pregnancy of adolescents,0.2174
1648,658,sensedisambiguation.replace,adolescent pregnancy,0.2174
1649,658,stem.lovins,teen pregn,0.1946
1650,658,stem.paicehusk,teen pregn,0.1946
1651,658,bt_nllb_tamil,The first is that the mother is pregnant,0.1847
1652,658,stem.trunc4,teen preg,0.1809
1653,658,sensedisambiguation,teenage adolescent pregnancy,0.1678
1654,658,wiki.topn3,teenage pregnancy singlparent sexual identity sex work teenage pregnancy,0.1668
1655,658,wiki.topn3.replace,singlparent sexual identity sex work teenage pregnancy,0.1568
1656,658,relevancefeedback.topn10.bm25,teenage pregnancy bbc curriculum bottomlei program marriag teacher plan radio music he,0.1103
1657,658,bt_nllb_german,Pregnancy in the teenage years,0.1099
1658,658,conceptnet.topn3,teenage pregnancy sex copulating procreating,0.1045
1659,659,-1,cruise health safety,0.658
1660,659,bt_bing_chinese_simplified,Cruise ship health and safety,0.7097
1661,659,bt_nllb_french,health safety of cruise ships,0.7097
1662,659,glove.topn3,cruise health safety ship care healthcare protection ensure,0.6988
1663,659,bt_nllb_russian,safety for the health of cruise passengers,0.6805
1664,660,-1,whale watching California,0.7518
1665,660,sensedisambiguation,whale watching watch California,0.7926
1666,660,anchor.topn3,whale watching california peponocephala balaenoptera ex whale california economi california histori california educ,0.7749
1667,660,relevancefeedback.topn10.bm25,whale watching california i dana a m,0.7701
1668,660,relevancefeedback.topn10.qld,whale watching california i a m,0.757
1669,661,-1,melanoma treatment causes,0.763
1670,661,wordnet.topn3,melanoma treatment causes malignant melanoma discourse discussion intervention case grounds causal agent,0.821
1671,661,bt_nllb_korean,The Causes of Melanoma,0.8198
1672,661,bt_nllb_swahili,causes of melanoma,0.8198
1673,661,word2vec.topn3,melanoma treatment causes cancer treament treatement,0.7873
1674,661,conceptluster.topn5.3.bm25,melanoma treatment causes melanoma etiology therapy,0.7835
1675,661,conceptluster.topn5.3.qld,melanoma treatment causes melanoma etiology therapy,0.7835
1676,661,tagmee.topn3,melanoma treatment causes Melanoma Therapy Etiology,0.7835
1677,661,bt_nllb_german,Treatment of melanoma,0.7649
1678,662,-1,telemarketer protection,0.6828
1679,662,sensedisambiguation,telemarketer protection security,0.7135
1680,662,bt_bing_tamil,Telemarketer Security,0.7003
1681,662,sensedisambiguation.replace,telemarketer security,0.7003
1682,662,conceptluster.topn5.3.bm25,telemarketer protection consumer protection telemarketing,0.6993
1683,662,conceptluster.topn5.3.qld,telemarketer protection consumer protection telemarketing,0.6993
1684,662,tagmee.topn3,telemarketer protection Telemarketing Consumer protection,0.6993
1685,663,-1,Agent Orange exposure,0.427
1686,663,relevancefeedback.topn10.qld,agent orange exposure veteran studi said toronto orang astra olema secur,0.5423
1687,663,relevancefeedback.topn10.bm25,agent orange exposure studi rule orang veteran astra children said homeless insur,0.4888
1688,663,bt_nllb_russian,The effects of Agent Orange,0.4833
1689,663,bt_nllb_chinese_yue,They were exposed to Agent Orange,0.4696
1690,663,bt_bing_russian,Agent Orange,0.4397
1691,664,-1,American Indian Museum,0.9334
1692,665,-1,poverty Africa sub-Sahara,0.3978
1693,665,relevancefeedback.topn10.qld,poverty africa sub sahara debt hi bank educ minist per land,0.4496
1694,665,relevancefeedback.topn10.bm25,poverty africa sub sahara debt hi per said bank oil educ desert,0.4385
1695,665,wordnet.topn3,poverty africa sub sahara poorness impoverishment,0.4373
1696,666,-1,Thatcher resignation impact,0.0785
1697,666,sensedisambiguation,Thatcher resignation impact shock,0.2961
1698,666,sensedisambiguation.replace,thatcher resignation shock,0.2961
1699,666,wiki.topn3,thatcher resignation impact people educated kesteven grantham girls school ladies companion garter john major margaret thatcher united kingdom general election united kingdom general election united kingdom general election resignation british house commons,0.1594
1700,666,tagmee.topn3.replace,Margaret Thatcher Resignation from the British House of Commons,0.1233
1701,666,bt_bing_chinese_simplified,The impact of Margaret Thatcher s resignation,0.1173
1702,666,conceptluster.topn5.3.bm25,thatcher resignation impact margaret thatcher resignation british house commons,0.1105
1703,666,conceptluster.topn5.3.qld,thatcher resignation impact margaret thatcher resignation british house commons,0.1105
1704,666,glove.topn3,thatcher resignation impact margaret blair affect,0.1086
1705,666,tagmee.topn3,thatcher resignation impact Margaret Thatcher Resignation from the British House of Commons,0.1068
1706,666,anchor.topn3,thatcher resignation impact danison thatcher thatcher pendulum astroblem chicxulub,0.0966
1707,666,anchor.topn3.replace,danison thatcher thatcher resignation pendulum astroblem chicxulub,0.0939
1708,666,wordnet.topn3,thatcher resignation impact Baroness Thatcher of Kesteven Margaret Hilda Thatcher surrender wallop affect bear on,0.093
1709,666,relevancefeedback.topn10.qld,thatcher resignation impact some her hi,0.0915
1710,666,bt_bing_tamil,Thatcher s resignation,0.0808
1711,666,word2vec.topn3,thatcher resignation impact maggie Tatcher dismissal effect influence,0.0808
1712,667,-1,unmarried-partner households,0.5452
1713,667,bt_bing_chinese_simplified,Unmarried partner family,0.692
1714,667,bt_nllb_korean,A family with an unmarried partner,0.692
1715,667,bt_nllb_swahili,families of unmarried partners,0.692
1716,667,sensedisambiguation.replace,unmarried partner family,0.692
1717,667,word2vec.topn3.replace,unmarried partner families,0.692
1718,667,glove.topn3.replace,unmarried partner families residing,0.6895
1719,667,wordnet.topn3.replace,unmarried partner family house home,0.6572
1720,667,sensedisambiguation,unmarried partner households family,0.603
1721,667,word2vec.topn3,unmarried partner households families,0.603
1722,667,bt_bing_malay,Households of unmarried couples,0.5941
1723,667,bt_nllb_malay,household of unmarried couples,0.5941
1724,667,wordnet.topn3,unmarried partner households menage home family,0.5913
1725,667,glove.topn3,unmarried partner households families residing,0.5898
1726,667,relevancefeedback.topn10.bm25,unmarried partner households unmarri famili estat product citi cent said us,0.5674
1727,667,relevancefeedback.topn10.qld,unmarried partner households unmarri famili estat like product cent citi said farwest,0.5532
1728,668,-1,"poverty, disease",0.5612
1729,669,-1,Islamic Revolution,0.1767
1730,669,wiki.topn3,islamic revolution iran pahlavi dynasty murder iran iranian revolution,0.2189
1731,669,conceptnet.topn3,islamic revolution Muslim takaful change society,0.1969
1732,669,conceptluster.topn5.3.bm25,islamic revolution iranian revolution,0.1958
1733,669,conceptluster.topn5.3.qld,islamic revolution iranian revolution,0.1958
1734,669,tagmee.topn3,islamic revolution Iranian Revolution,0.1958
1735,670,-1,U.S. elections apathy,0.0518
1736,670,bt_nllb_russian,American apathy in the election,0.3235
1737,670,bt_bing_swahili,US election apathy,0.3173
1738,670,bt_bing_tamil,US election apathy,0.3173
1739,670,bt_nllb_malay,Apathy in the US election,0.3173
1740,670,bt_nllb_french,The apathy of the American electorate,0.2709
1741,670,rm3.topn10.10.0.5.bm25,U.S. elections apathy,0.2165
1742,670,rm3.topn10.10.0.5.qld,U.S. elections apathy,0.2165
1743,670,anchor.topn3.replace,us c alphabet elections apathy,0.1822
1744,670,sensedisambiguation.replace,united states government election apathy,0.1805
1745,670,relevancefeedback.topn10.bm25,u s elections apathy congress you administr educ angel zone dollar elect cent,0.1441
1746,670,relevancefeedback.topn10.qld,u s elections apathy we krajina congress ballot vote hi mr administr polish elect,0.1415
1747,670,sensedisambiguation,U S united states government elections election apathy,0.0857
1748,671,-1,Salvation Army benefits,0.4617
1749,671,conceptluster.topn5.3.bm25,salvation army benefits salvation army welfare,0.4681
1750,671,conceptluster.topn5.3.qld,salvation army benefits salvation army welfare,0.4681
1751,671,tagmee.topn3,salvation army benefits The Salvation Army Welfare,0.4681
1752,673,-1,Soviet withdrawal Afghanistan,0.4638
1753,673,conceptnet.topn3,soviet withdrawal afghanistan retreat disinvestment,0.5693
1754,673,tagmee.topn3,soviet withdrawal afghanistan Soviet withdrawal from Afghanistan Kingdom of Afghanistan,0.541
1755,673,tagmee.topn3.replace,Soviet withdrawal from Afghanistan Kingdom of Afghanistan,0.538
1756,673,bt_nllb_persian,Withdrawal of the Soviet Union from Afghanistan,0.5111
1757,673,conceptluster.topn5.3.bm25,soviet withdrawal afghanistan kingdom afghanistan soviet withdrawal afghanistan,0.4976
1758,673,conceptluster.topn5.3.qld,soviet withdrawal afghanistan kingdom afghanistan soviet withdrawal afghanistan,0.4976
1759,673,bt_bing_french,Soviet withdrawal from Afghanistan,0.488
1760,673,bt_bing_korean,Soviet withdrawal from Afghanistan,0.488
1761,673,bt_bing_russian,Soviet withdrawal from Afghanistan,0.488
1762,673,bt_bing_swahili,Soviet withdrawal from Afghanistan,0.488
1763,673,bt_nllb_arabic,The Soviet withdrawal from Afghanistan,0.488
1764,673,bt_nllb_french,The Soviet withdrawal from Afghanistan,0.488
1765,673,bt_nllb_german,Soviet withdrawal from Afghanistan,0.488
1766,673,bt_nllb_korean,Soviet withdrawal from Afghanistan,0.488
1767,673,bt_nllb_swahili,The Soviet withdrawal from Afghanistan,0.488
1768,673,bt_nllb_tamil,The Soviet Army in Afghanistan,0.4669
1769,674,-1,Greenpeace prosecuted,0.3148
1770,674,bt_nllb_swahili,Greenpeace is charged,0.6239
1771,674,bt_bing_swahili,Greenpeace has been charged,0.47
1772,674,bt_bing_arabic,Greenpeace Trial,0.405
1773,674,bt_nllb_arabic,The Greenpeace trial,0.405
1774,674,bt_nllb_persian,The Greenpeace trial,0.405
1775,674,wiki.topn3,greenpeace prosecuted greenpeace anti nuclear organizations united states friends thearth greenpeace prosecutors appeal indictment prosecutor,0.3958
1776,674,wiki.topn3.replace,greenpeace anti nuclear organizations united states friends thearth greenpeace prosecutors appeal indictment prosecutor,0.377
1777,674,bt_nllb_russian,The Greenpeace Persecution,0.3453
1778,674,bt_bing_chinese_simplified,Greenpeace was indicted,0.3339
1779,674,bt_bing_malay,Greenpeace indicted,0.3339
1780,674,tagmee.topn3.replace,Greenpeace Prosecutor,0.3339
1781,674,tagmee.topn3,greenpeace prosecuted Greenpeace Prosecutor,0.3304
1782,674,glove.topn3,greenpeace prosecuted activists http www statoil com investigated punished,0.3227
1783,674,wordnet.topn3.replace,greenpeace engage pursue,0.3201
1784,675,-1,Olympics training swimming,0.4867
1785,675,sensedisambiguation,Olympics olympic games training train swimming,0.6005
1786,675,stem.porter,olympic train swimm,0.5355
1787,675,stem.trunc5,olymp train swimm,0.5355
1788,675,sensedisambiguation.replace,olympic games train swimming,0.5279
1789,675,conceptluster.topn5.3.bm25,olympics training swimming swimming sport athletic training olympic games,0.5241
1790,675,conceptluster.topn5.3.qld,olympics training swimming swimming sport athletic training olympic games,0.5241
1791,675,tagmee.topn3,olympics training swimming Olympic Games Athletic training Swimming sport,0.5241
1792,675,tagmee.topn3.replace,Olympic Games Athletic training Swimming sport,0.4982
1793,676,-1,poppy cultivation,0.3903
1794,676,bt_bing_chinese_simplified,Opium poppy cultivation,0.4219
1795,676,conceptnet.topn3,poppy cultivation Welsh poppy culture,0.4045
1796,676,relevancefeedback.topn10.bm25,poppy cultivation poppi opium cultiv drug bill,0.403
1797,677,-1,Leaning Tower of Pisa,0.9802
1798,677,relevancefeedback.topn10.qld,leaning tower of pisa ha year further art cours have,0.9865
1799,677,wiki.topn3,leaning tower pisa buildings structures completed visitor attractions pisa filippo brunelleschi leaning tower pisa,0.9828
1800,677,sensedisambiguation,Leaning tend Tower tugboat of Pisa,0.9817
1801,678,-1,joint custody impact,0.4074
1802,678,wiki.topn3.replace,california child support guidelinreview noncustodial parent solcustody joint custody,0.5171
1803,678,wiki.topn3,joint custody impact california child support guidelinreview noncustodial parent solcustody joint custody,0.4999
1804,679,-1,opening adoption records,0.7929
1805,680,-1,immigrants Spanish school,0.1428
1806,680,bertqe.topn10.bm25,critic sai dearth bilingu teacher,0.5712
1807,680,relevancefeedback.topn10.bm25,immigrants spanish school cathol latino english student catalan,0.4748
1808,680,bt_bing_persian,Spanish School Expats,0.3904
1809,680,wordnet.topn3,immigrants spanish school Spanish people civilize educate train,0.3046
1810,680,conceptnet.topn3,immigrants spanish school stream to a new land language class,0.3028
1811,680,bt_bing_russian,Spanish Language School for Immigrants,0.2573
1812,680,glove.topn3,immigrants spanish school migrants spain portuguese students,0.2383
1813,680,word2vec.topn3,immigrants spanish school migrants english Spainish college,0.2347
1814,680,relevancefeedback.topn10.qld,immigrants spanish school popul citi student cathol v c,0.186
1815,680,bt_nllb_chinese_yue,Immigration Spanish College,0.1852
1816,680,sensedisambiguation,immigrants immigrant Spanish school,0.144
1817,681,-1,wind power location,0.4835
1818,681,wiki.topn3.replace,wind turbine wind farm renewablenergy wind power binomial distribution quantilfunction scalparameter location parameter,0.7594
1819,681,wiki.topn3,wind power location wind turbine wind farm renewablenergy wind power binomial distribution quantilfunction scalparameter location parameter,0.7429
1820,681,bt_bing_persian,Place of wind power,0.6672
1821,681,sensedisambiguation,wind wind instrument power world power location placement,0.6172
1822,681,bt_nllb_swahili,wind energy area,0.5513
1823,681,bt_bing_korean,Wind power generation locations,0.5282
1824,681,bt_bing_arabic,Wind Energy Location,0.5205
1825,681,bt_bing_french,Location of Wind Energy,0.5205
1826,681,bt_nllb_french,location of wind energy,0.5205
1827,681,bt_nllb_german,Location of wind energy,0.5205
1828,681,bt_nllb_russian,location of wind energy,0.5205
1829,681,bt_bing_russian,Location of the wind farm,0.5018
1830,682,-1,adult immigrants English,0.4806
1831,683,-1,Czechoslovakia breakup,0.1186
1832,683,stem.trunc5,czech break,0.3772
1833,683,wiki.topn3.replace,normalization czechoslovakia communist party czechoslovakia praguspring czechoslovak socialist republic czechoslovakia czech republic slovakia dissolution czechoslovakia,0.3572
1834,683,wiki.topn3,czechoslovakia breakup normalization czechoslovakia communist party czechoslovakia praguspring czechoslovak socialist republic czechoslovakia czech republic slovakia dissolution czechoslovakia,0.3324
1835,683,tagmee.topn3.replace,Czechoslovak Socialist Republic Dissolution of Czechoslovakia,0.2608
1836,683,conceptluster.topn5.3.bm25,czechoslovakia breakup czechoslovak socialist republic dissolution czechoslovakia,0.2518
1837,683,conceptluster.topn5.3.qld,czechoslovakia breakup czechoslovak socialist republic dissolution czechoslovakia,0.2518
1838,683,tagmee.topn3,czechoslovakia breakup Czechoslovak Socialist Republic Dissolution of Czechoslovakia,0.2518
1839,683,word2vec.topn3.replace,yugoslavia sudetenland slovakia break up post breakup,0.2495
1840,683,word2vec.topn3,czechoslovakia breakup yugoslavia sudetenland slovakia break up post breakup,0.2494
1841,683,wordnet.topn3.replace,czechoslovakia detachment separation dissolution,0.2388
1842,683,sensedisambiguation,Czechoslovakia breakup separation,0.1966
1843,683,bt_bing_french,Break up of Czechoslovakia,0.182
1844,683,bt_nllb_malay,Czechoslovakia is breaking up,0.182
1845,683,glove.topn3,czechoslovakia breakup czechoslovak ussr break up disintegration,0.1787
1846,683,wordnet.topn3,czechoslovakia breakup detachment dissolution,0.1768
1847,683,bt_nllb_french,The division of Czechoslovakia,0.1599
1848,683,bt_nllb_tamil,The division of Czechoslovakia,0.1599
1849,683,sensedisambiguation.replace,czechoslovakia separation,0.1594
1850,683,bt_nllb_chinese_yue,Czechoslovakia was divided,0.1547
1851,683,bt_bing_russian,Dissolution of Czechoslovakia,0.1367
1852,684,-1,part-time benefits,0.2632
1853,685,-1,Oscar winner selection,0.4361
1854,685,sensedisambiguation,Oscar academy award winner selection survival,0.6503
1855,685,wordnet.topn3,oscar winner selection Academy Award success achiever victor natural selection survival of the fittest choice,0.6035
1856,685,glove.topn3,oscar winner selection nominated winning,0.5617
1857,685,conceptluster.topn5.3.bm25,oscar winner selection academy awards,0.5414
1858,685,conceptluster.topn5.3.qld,oscar winner selection academy awards,0.5414
1859,685,conceptnet.topn3,oscar winner selection Academy Award,0.5414
1860,685,relevancefeedback.topn10.bm25,oscar winner selection million dga present breu film book best bank,0.5005
1861,685,relevancefeedback.topn10.qld,oscar winner selection dga present film breu cal from million dress,0.4839
1862,685,bt_bing_swahili,Oscar winner nominations,0.4789
1863,685,sensedisambiguation.replace,academy award winner survival,0.4678
1864,685,tagmee.topn3,oscar winner selection Academy Awards Academy Awards,0.4539
1865,685,wiki.topn3,oscar winner selection academy motion picturarts sciences american film institute featurlength academy awards academy motion picturarts sciences american film institute featurlength academy awards,0.4468
1866,686,-1,Argentina pegging dollar,0.4744
1867,686,tagmee.topn3,argentina pegging dollar Argentina Fixed exchange rate system United States dollar,0.6145
1868,687,-1,Northern Ireland industry,0.4648
1869,688,-1,non-U.S. media bias,0.0327
1870,688,bt_nllb_malay,Media bias is not the US,0.2414
1871,688,bt_bing_malay,non US media bias,0.2119
1872,688,bt_bing_swahili,Non US media bias,0.2119
1873,688,bt_bing_tamil,Non US media bias,0.2119
1874,688,tagmee.topn3.replace,Media bias,0.2118
1875,688,bt_bing_persian,Un American media bias,0.1887
1876,688,bt_nllb_russian,The un American media bias,0.1887
1877,688,bt_nllb_chinese_yue,Media bias outside the United States,0.1852
1878,688,bt_nllb_korean,Media bias outside the United States,0.1852
1879,688,conceptluster.topn5.3.bm25,non u s media bias media bias,0.1824
1880,688,conceptluster.topn5.3.qld,non u s media bias media bias,0.1824
1881,688,tagmee.topn3,non u s media bias Media bias,0.1824
1882,688,bt_nllb_arabic,The media bias is not American,0.1478
1883,688,word2vec.topn3,non u s media bias press biases biased,0.1413
1884,688,wiki.topn3,non u s media bias godwin s law spin public relations susan faludi media bias,0.1265
1885,688,bt_nllb_persian,Non American media bias,0.1246
1886,688,rm3.topn10.10.0.5.bm25,non-U.S. media bias,0.1141
1887,688,rm3.topn10.10.0.5.qld,non-U.S. media bias,0.1141
1888,688,conceptnet.topn3,non u s media bias press oblique tendentiousness,0.0915
1889,688,bt_nllb_german,Non American media distortion,0.0901
1890,688,wiki.topn3.replace,godwin s law spin public relations susan faludi media bias,0.0721
1891,688,glove.topn3,non u s media bias non us js press reports perceived prejudice,0.0402
1892,689,-1,family-planning aid,0.2374
1893,689,wiki.topn3,family planning aid united nations population fund reproductivhealth family planning family planning development assistanccommittee cash transfers aid agency aid,0.4438
1894,689,wiki.topn3.replace,united nations population fund reproductivhealth family planning family planning development assistanccommittee cash transfers aid agency aid,0.4398
1895,690,-1,college education advantage,0.0
1896,690,conceptnet.topn3,college education advantage degree school seeing art further your career superiority reward,0.2334
1897,690,conceptnet.topn3.replace,degree school seeing art further your career superiority reward,0.1782
1898,690,relevancefeedback.topn10.qld,college education advantage said worker modul educ he project school,0.1253
1899,690,wiki.topn3,college education advantage university college education higher education knowledge sharing philosophy education education education,0.0696
1900,690,wordnet.topn3.replace,college Education Department teaching reward vantage,0.0635
1901,690,conceptluster.topn5.3.bm25,college education advantage education higher education,0.061
1902,690,conceptluster.topn5.3.qld,college education advantage education higher education,0.061
1903,690,tagmee.topn3,college education advantage Higher education Education,0.061
1904,690,wiki.topn3.replace,university college education higher education knowledge sharing philosophy education education education,0.0468
1905,690,bt_bing_german,Advantage of Higher Education,0.04
1906,690,bt_nllb_russian,The advantages of higher education,0.04
1907,690,wordnet.topn3,college education advantage teaching instruction didactics vantage reward,0.04
1908,690,bt_bing_arabic,The advantage of university education,0.0342
1909,690,bt_bing_persian,Advantage of university education,0.0342
1910,690,bt_nllb_arabic,The advantage of university education,0.0342
1911,690,glove.topn3,college education advantage graduate school teaching giving,0.0313
1912,690,bt_bing_korean,Benefits of a College Education,0.0281
1913,690,bt_bing_swahili,Benefits of a college education,0.0281
1914,690,bt_bing_tamil,College Education Benefit,0.0281
1915,690,bt_nllb_chinese_yue,The benefits of college education,0.0281
1916,690,bt_nllb_korean,The benefits of a college education,0.0281
1917,690,bt_nllb_tamil,The benefits of college education,0.0281
1918,690,stem.lovins,colleg educ advant,0.0281
1919,690,bt_nllb_french,The benefits of higher education,0.0273
1920,690,bt_nllb_german,The benefits of higher education,0.0273
1921,690,stem.paicehusk,colleg educ adv,0.0272
1922,691,-1,clear-cutting forests,0.5893
1923,692,-1,prostate cancer detection treatment,0.6337
1924,692,relevancefeedback.topn10.qld,prostate cancer detection treatment block beam prostat zoladex he aid,0.7838
1925,692,bt_bing_persian,Prostate Cancer Treatment,0.73
1926,692,bt_bing_russian,Prostate Cancer Treatment,0.73
1927,692,bt_nllb_french,treatment for prostate cancer,0.73
1928,692,bt_nllb_korean,Treatment for prostate cancer,0.73
1929,692,bt_nllb_persian,Treatment for prostate cancer,0.73
1930,692,bt_nllb_swahili,treatment for prostate cancer,0.73
1931,692,bt_nllb_tamil,The treatment for prostate cancer,0.73
1932,692,conceptluster.topn5.3.bm25,prostate cancer detection treatment therapy prostate cancer,0.7119
1933,692,conceptluster.topn5.3.qld,prostate cancer detection treatment therapy prostate cancer,0.7119
1934,692,tagmee.topn3,prostate cancer detection treatment Prostate cancer Therapy,0.7119
1935,692,bt_bing_arabic,Prostate Cancer Screening Treatment,0.6957
1936,692,relevancefeedback.topn10.bm25,prostate cancer detection treatment block prostat zoladex actor hi hospit,0.689
1937,692,anchor.topn3,prostate cancer detection treatment institute upmc insulinoma cancercent tretman poseban treatment,0.6746
1938,693,-1,newspapers electronic media,0.5365
1939,693,sensedisambiguation,newspapers newspaper electronic media metier,0.5458
1940,694,-1,compost pile,0.546
1941,694,bt_bing_french,Compost,0.5606
1942,694,bt_nllb_chinese_yue,Compost,0.5606
1943,694,tagmee.topn3.replace,Compost Compost,0.5606
1944,694,tagmee.topn3,compost pile Compost Compost,0.551
1945,694,conceptluster.topn5.3.bm25,compost pile compost,0.5502
1946,694,conceptluster.topn5.3.qld,compost pile compost,0.5502
1947,695,-1,white collar crime sentence,0.3922
1948,695,relevancefeedback.topn10.bm25,white collar crime sentence bloom spurrier hi contra sentenc plea mr guidelin minkow,0.4563
1949,695,relevancefeedback.topn10.qld,white collar crime sentence spurrier fraud plea minkow said bloom sentenc obermai i,0.4353
1950,696,-1,safety plastic surgery,0.5338
1951,696,relevancefeedback.topn10.qld,safety plastic surgery surgeri doerr implant corn offic said you,0.7724
1952,696,relevancefeedback.topn10.bm25,safety plastic surgery surgeri implant corn said you i offic,0.7676
1953,697,-1,air traffic controller,0.217
1954,698,-1,literacy rates Africa,0.7058
1955,698,wiki.topn3,literacy rates africa social studies reading process society literacy bathtub curve timderivative propagation uncertainty rate mathematics africa asia regions africa africa,0.7458
1956,698,bt_bing_korean,Literacy in Africa,0.7424
1957,698,bt_nllb_chinese_yue,Literacy in Africa,0.7424
1958,698,bt_nllb_russian,literacy in Africa,0.7424
1959,699,-1,term limits,0.5581
1960,700,-1,gasoline tax U.S.,0.0498
1961,700,bt_nllb_korean,Gasoline tax,0.4009
1962,700,bt_bing_korean,Gasoline Tax USA,0.3158
1963,700,rm3.topn10.10.0.5.bm25,gasoline tax U.S.,0.2472
1964,700,rm3.topn10.10.0.5.qld,gasoline tax U.S.,0.2472
1965,700,bt_nllb_german,Gas tax,0.2253
1966,700,conceptluster.topn5.3.bm25,gasoline tax u s united states dollar fuel tax,0.2101
1967,700,conceptluster.topn5.3.qld,gasoline tax u s united states dollar fuel tax,0.2101
1968,700,tagmee.topn3,gasoline tax u s Fuel tax United States dollar,0.2101
1969,700,relevancefeedback.topn10.qld,gasoline tax u s increas said gasolin over farm we,0.199
1970,700,wordnet.topn3,gasoline tax u s gas gasolene assess taxation revenue enhancement,0.1889
1971,700,bt_nllb_french,US gas tax,0.1593
1972,700,wiki.topn3,gasoline tax u s fuel taxes payroll tax corporatization fuel tax introductions currencies kingdom netherlands historical currencies united states united states dollar,0.0675
1973,700,anchor.topn3,gasoline tax u s puissanc e technic,0.0582
1974,700,conceptnet.topn3,gasoline tax u s oil power a car a liquid government money payment,0.0521
